,seed,Unnamed: 0,reward,actions,runtime,true_reward,expected_reward
4628,9628,4628499.5,3.533938166089886,4.931,0.0026875,3.4776121511819733,3.533938166089886
4629,9629,4629499.5,3.5331439470686474,4.92,0.002640625,4.162433537257884,3.5331439470686474
4630,9630,4630499.5,3.4962815065589568,4.898,0.0026875,3.2866971653385204,3.4962815065589568
4631,9631,4631499.5,3.5127147649935386,4.957,0.00296875,3.229086964787379,3.5127147649935386
4632,9632,4632499.5,3.5086455267706667,4.932,0.00365625,3.4492652454743493,3.5086455267706667
4633,9633,4633499.5,3.565028317210438,4.935,0.003078125,4.062069745618699,3.565028317210438
4634,9634,4634499.5,3.5284197436360465,4.929,0.002625,3.811527952997144,3.5284197436360465
4635,9635,4635499.5,3.537968525763627,4.923,0.002671875,3.5932763234676197,3.537968525763627
4636,9636,4636499.5,3.5187560717687028,4.905,0.00278125,3.2059766162822863,3.5187560717687028
4637,9637,4637499.5,3.5095457382975503,4.929,0.002796875,3.5181834503587175,3.5095457382975503
4638,9638,4638499.5,3.500335310331101,4.926,0.00278125,3.4125176263536248,3.500335310331101
4639,9639,4639499.5,3.570276252029474,4.907,0.00278125,4.232934049486665,3.570276252029474
4640,9640,4640499.5,3.562208953822296,4.939,0.002734375,4.360846110766574,3.562208953822296
4641,9641,4641499.5,3.5393050293377732,4.93,0.002453125,3.840692609572601,3.5393050293377732
4642,9642,4642499.5,3.4869485728893435,4.913,0.00240625,3.2821045341003137,3.4869485728893435
4643,9643,4643499.5,3.5000926473101646,4.932,0.00290625,3.383267874823027,3.5000926473101646
4644,9644,4644499.5,3.549100529151093,4.907,0.00278125,3.750195439901712,3.549100529151093
4645,9645,4645499.5,3.5604800852134764,4.912,0.00290625,4.115085244063559,3.5604800852134764
4646,9646,4646499.5,3.510981719090042,4.915,0.002671875,3.092192392072293,3.510981719090042
4647,9647,4647499.5,3.523495810765567,4.888,0.002765625,3.71716022012179,3.523495810765567
4648,9648,4648499.5,3.4874879083686174,4.896,0.00278125,3.12258442238381,3.4874879083686174
4649,9649,4649499.5,3.4821950070275975,4.937,0.002828125,3.035139602532335,3.4821950070275975
4650,9650,4650499.5,3.5208206764637957,4.899,0.0028125,3.598387130142071,3.5208206764637957
4651,9651,4651499.5,3.512465288968918,4.858,0.002609375,3.774994251009251,3.512465288968918
4652,9652,4652499.5,3.5380679234144368,4.869,0.003,3.7478100692242906,3.5380679234144368
4653,9653,4653499.5,3.5446327161306805,4.899,0.002890625,3.7483335118413885,3.5446327161306805
4654,9654,4654499.5,3.5253770414588796,4.925,0.002703125,3.797123397108544,3.5253770414588796
4655,9655,4655499.5,3.5711531600956135,4.914,0.002671875,3.4664445127980477,3.5711531600956135
4656,9656,4656499.5,3.4906054820256833,4.9,0.00265625,3.2232956072147325,3.4906054820256833
4657,9657,4657499.5,3.5212276122447967,4.916,0.0026875,3.3926934994974474,3.5212276122447967
4658,9658,4658499.5,3.5071949646988023,4.912,0.00265625,3.526979394860465,3.5071949646988023
4659,9659,4659499.5,3.4993765259021856,4.925,0.00278125,3.413852929921782,3.4993765259021856
4660,9660,4660499.5,3.505989076110117,4.887,0.002796875,3.342113506250646,3.505989076110117
4661,9661,4661499.5,3.4886288210329224,4.921,0.00334375,3.347690841477612,3.4886288210329224
4662,9662,4662499.5,3.4935939558976825,4.903,0.002796875,3.0255636744084207,3.4935939558976825
4663,9663,4663499.5,3.498015849425465,4.91,0.002828125,3.2963052459880435,3.498015849425465
4664,9664,4664499.5,3.5131754514545355,4.932,0.0029375,3.2718828387170973,3.5131754514545355
4665,9665,4665499.5,3.5433683010958257,4.914,0.002796875,3.9387596687089763,3.5433683010958257
4666,9666,4666499.5,3.5351183645374142,4.911,0.00275,3.7743207313927667,3.5351183645374142
4667,9667,4667499.5,3.5087582280104748,4.947,0.00271875,3.3719776599485063,3.5087582280104748
4668,9668,4668499.5,3.4797005450335625,4.918,0.002875,3.244294781636068,3.4797005450335625
4669,9669,4669499.5,3.545998690191487,4.932,0.002828125,3.6736149442969688,3.545998690191487
4670,9670,4670499.5,3.520190498542387,4.916,0.002546875,3.5016975424472205,3.520190498542387
4671,9671,4671499.5,3.515266895737835,4.922,0.00284375,3.4335380761416934,3.515266895737835
4672,9672,4672499.5,3.5592299743825344,4.899,0.00259375,4.0102606810075905,3.5592299743825344
4673,9673,4673499.5,3.4844118095397527,4.924,0.002671875,3.1861791894627527,3.4844118095397527
4674,9674,4674499.5,3.54440191021353,4.921,0.002609375,3.809184852107752,3.54440191021353
4675,9675,4675499.5,3.5108394080143603,4.914,0.003109375,3.403515806378033,3.5108394080143603
4676,9676,4676499.5,3.510374750063342,4.923,0.00303125,3.242877245307423,3.510374750063342
4677,9677,4677499.5,3.5345075144900506,4.882,0.002859375,3.5664963650832284,3.5345075144900506
4678,9678,4678499.5,3.5282486263754187,4.932,0.002546875,3.7011809771002753,3.5282486263754187
4679,9679,4679499.5,3.517971190312565,4.897,0.002828125,3.1427942739295633,3.517971190312565
4680,9680,4680499.5,3.5069247153335623,4.909,0.003125,3.11986754165662,3.5069247153335623
4681,9681,4681499.5,3.5357782780358664,4.93,0.002953125,3.758367135131815,3.5357782780358664
4682,9682,4682499.5,3.560286471801463,4.893,0.002703125,4.4004533540259825,3.560286471801463
4683,9683,4683499.5,3.504299604919327,4.902,0.0028125,3.7160700556793564,3.504299604919327
4684,9684,4684499.5,3.5261916340208326,4.912,0.0028125,3.4718767730304516,3.5261916340208326
